model	sample_size	rep	mut_count	mean_MAF	median_MAF	sd_MAF	Q1_MAF	Q3_MAF
Sel/DFE2	100	17	10	0.139	0.04000000000000002	0.1658278893578788	0.03	0.235
Sel/DFE2	100	18	9	0.12333333333333334	0.04	0.16039014932345438	0.03	0.1
Sel/DFE2	100	19	4	0.0875	0.035	0.10843584893075414	0.03	0.0925
Sel/DFE2	100	20	7	0.10714285714285715	0.05	0.11757469763435296	0.03	0.135
Sel/DFE2	100	21	7	0.09142857142857143	0.03	0.1453075555994447	0.03	0.05
Sel/DFE2	100	22	9	0.05777777777777778	0.04	0.043525216190668646	0.04	0.06
Sel/DFE2	100	23	4	0.1925	0.15000000000000002	0.20006249023742553	0.03	0.3125
Sel/DFE2	100	24	9	0.04666666666666667	0.04	0.025495097567963927	0.03	0.04
Sel/DFE2	100	25	12	0.12583333333333332	0.065	0.1385285223885374	0.03	0.14750000000000002
Sel/DFE2	100	26	5	0.09400000000000001	0.05	0.105023806824929	0.04	0.07
Sel/DFE2	100	27	7	0.15714285714285714	0.1	0.1281554116056342	0.059999999999999984	0.25
Sel/DFE2	100	28	8	0.13999999999999999	0.07	0.12873006086935782	0.04750000000000001	0.22999999999999998
Sel/DFE2	100	29	5	0.078	0.06	0.06340346993658943	0.04	0.06
Sel/DFE2	100	30	7	0.20714285714285713	0.08	0.17885881636216924	0.07500000000000001	0.365
Sel/DFE2	100	31	5	0.124	0.08	0.11802542099056458	0.06	0.11
Sel/DFE2	100	32	3	0.043333333333333335	0.04	0.015275252316519466	0.035	0.05
Sel/DFE2	100	33	2	0.085	0.085	0.07778174593052024	0.0575	0.11250000000000002
Sel/DFE2	100	34	6	0.16166666666666668	0.045	0.19291621670213904	0.0325	0.305
Sel/DFE2	100	35	2	0.045	0.045	0.021213203435596427	0.0375	0.0525
Sel/DFE2	100	36	10	0.092	0.06	0.07254117604658902	0.0325	0.135
Sel/DFE2	100	37	8	0.058750000000000004	0.03	0.043895167322675906	0.03	0.08
Sel/DFE2	100	38	11	0.04454545454545455	0.04	0.018090680674665818	0.03	0.05
Sel/DFE2	100	39	2	0.06	0.06	0.042426406871192854	0.045	0.07500000000000001
Sel/DFE2	100	40	12	0.060833333333333336	0.04	0.06200562046860726	0.03	0.05500000000000001
Sel/DFE2	100	41	6	0.12	0.065	0.11558546621439911	0.0325	0.20249999999999999
Sel/DFE2	100	42	6	0.16666666666666666	0.14	0.14841383583300669	0.035	0.2825
Sel/DFE2	100	43	8	0.09875	0.05	0.13238876732670987	0.03	0.08499999999999999
Sel/DFE2	100	44	10	0.052000000000000005	0.05	0.019888578520235064	0.0325	0.07
Sel/DFE2	100	45	5	0.066	0.05	0.048270073544588676	0.04	0.06
Sel/DFE2	100	46	6	0.12833333333333333	0.060000000000000005	0.15651411012003572	0.05	0.115
Sel/DFE2	100	47	5	0.06	0.06	0.030822070014844882	0.03	0.08
Sel/DFE2	100	48	8	0.05	0.04	0.024494897427831782	0.03	0.065
Sel/DFE2	100	49	6	0.08666666666666667	0.05	0.07474400756359446	0.04	0.1125
Sel/DFE2	100	50	6	0.08833333333333333	0.035	0.13317907743585952	0.03	0.04
Sel/DFE2	100	51	7	0.08	0.04	0.07348469228349536	0.035	0.095
Sel/DFE2	100	52	6	0.06999999999999999	0.045	0.058309518948453	0.0325	0.08
Sel/DFE2	100	53	2	0.049999999999999975	0.049999999999999975	0.028284271247461867	0.03999999999999999	0.05999999999999996
Sel/DFE2	100	54	6	0.055	0.045	0.030166206257996712	0.03	0.075
Sel/DFE2	100	55	7	0.10571428571428572	0.04	0.14093227012258322	0.03	0.1
Sel/DFE2	100	56	6	0.14	0.15	0.08246211251235322	0.07500000000000001	0.18750000000000003
Sel/DFE2	100	57	7	0.13857142857142857	0.1	0.1299267192726438	0.05	0.17
Sel/DFE2	100	58	5	0.072	0.03	0.09391485505499117	0.03	0.03
Sel/DFE2	100	59	4	0.0825	0.095	0.03593976442141304	0.07500000000000001	0.10250000000000001
Sel/DFE2	100	60	7	0.10857142857142857	0.12	0.07492853738253345	0.04	0.155
Sel/DFE2	100	61	2	0.07	0.07	0.042426406871192854	0.055	0.085
Sel/DFE2	100	62	8	0.08875	0.04	0.11179541263269385	0.03	0.07250000000000001
Sel/DFE2	100	63	11	0.09090909090909091	0.06	0.10044446679180943	0.04	0.08499999999999999
Sel/DFE2	100	64	8	0.1475	0.065	0.15745747725293055	0.04	0.2075
Sel/DFE2	100	65	8	0.03625	0.03	0.01187734939165421	0.03	0.035
Sel/DFE2	100	66	4	0.16999999999999998	0.155	0.1453730832490435	0.060000000000000005	0.265
Sel/DFE2	100	67	9	0.06888888888888889	0.07	0.03443996386628637	0.04	0.1
Sel/DFE2	100	68	4	0.12000000000000001	0.03	0.18	0.03	0.12
Sel/DFE2	100	69	7	0.07714285714285715	0.06	0.052190128605029557	0.04	0.10500000000000001
Sel/DFE2	100	70	5	0.048	0.04	0.023874672772626643	0.04	0.04
Sel/DFE2	100	71	8	0.0825	0.035	0.1006762846241074	0.03	0.0675
Sel/DFE2	100	72	9	0.07333333333333333	0.04	0.06164414002968976	0.04	0.11
Sel/DFE2	100	73	4	0.042499999999999996	0.04	0.015000000000000001	0.03	0.052500000000000005
Sel/DFE2	100	74	4	0.085	0.06	0.07325753658611969	0.0375	0.1075
Sel/DFE2	100	75	2	0.04	0.04	0	0.04	0.04
Sel/DFE2	100	76	5	0.062	0.04	0.0396232255123179	0.03	0.1
Sel/DFE2	100	77	4	0.05	0.045	0.024494897427831782	0.03	0.065
Sel/DFE2	100	78	9	0.05222222222222223	0.05	0.017159383568311672	0.04	0.06000000000000005
Sel/DFE2	100	79	4	0.09000000000000001	0.09	0.0439696865275764	0.0625	0.11750000000000001
Sel/DFE2	100	80	3	0.14333333333333334	0.1	0.09291573243177569	0.09	0.175
Sel/DFE2	100	81	6	0.09999999999999999	0.04	0.15205262246998572	0.0325	0.04750000000000001
Sel/DFE2	100	82	6	0.12333333333333332	0.065	0.12404300329590003	0.06	0.1375
Sel/DFE2	100	83	3	0.04	0.03	0.017320508075688773	0.03	0.045
Sel/DFE2	100	84	8	0.06125	0.060000000000000005	0.029001231500945416	0.045000000000000005	0.07
Sel/DFE2	100	85	6	0.12833333333333333	0.075	0.13790093062291736	0.04	0.1475
Sel/DFE2	100	86	8	0.05625	0.03	0.050409041139178885	0.03	0.05
Sel/DFE2	100	87	7	0.06285714285714286	0.04	0.05023753102820166	0.035	0.065
Sel/DFE2	100	88	4	0.0825	0.065	0.06075908711186062	0.0525	0.095
Sel/DFE2	100	89	5	0.046	0.03	0.030495901363953817	0.03	0.04
Sel/DFE2	100	90	8	0.12875	0.04	0.16522171251295723	0.03	0.1425
Sel/DFE2	100	91	6	0.09000000000000001	0.065	0.0678232998312527	0.0375	0.14500000000000002
Sel/DFE2	100	92	9	0.07555555555555556	0.05	0.07090682462060884	0.03	0.09
Sel/DFE2	100	93	7	0.07428571428571429	0.05	0.058268671644701966	0.04	0.075
Sel/DFE2	100	94	7	0.13285714285714287	0.11	0.13719988893512094	0.055	0.125
Sel/DFE2	100	95	7	0.04285714285714285	0.03	0.025634797778466226	0.03	0.04
Sel/DFE2	100	96	7	0.051428571428571435	0.04	0.0397611918955202	0.03	0.04500000000000002
Sel/DFE2	100	97	7	0.08857142857142856	0.07	0.0738079876952288	0.04	0.1
Sel/DFE2	100	98	6	0.10333333333333333	0.10500000000000001	0.04760952285695233	0.07750000000000001	0.1175
Sel/DFE2	100	99	7	0.08	0.06	0.06831300510639733	0.045	0.07500000000000001
Sel/DFE2	100	100	9	0.04777777777777777	0.03	0.04969350505291857	0.03	0.03
Sel/DFE2	1000	1	6	0.16466666666666668	0.0465	0.19363023179934136	0.043	0.30875
Sel/DFE2	1000	2	3	0.08499999999999999	0.063	0.054442630355264796	0.054	0.105
Sel/DFE2	1000	3	7	0.09971428571428571	0.044	0.11590616073029981	0.04	0.09949999999999999
Sel/DFE2	1000	4	7	0.07385714285714286	0.048	0.061936603532506185	0.033	0.0955
Sel/DFE2	1000	5	5	0.0842	0.071	0.05618896688852714	0.065	0.077
Sel/DFE2	1000	6	1	0.049	0.049	NA	0.049	0.049
Sel/DFE2	1000	7	3	0.1843333333333333	0.073	0.22926040507103124	0.0525	0.26049999999999995
Sel/DFE2	1000	8	4	0.06675	0.0395	0.061926703986783176	0.032	0.07425000000000001
Sel/DFE2	1000	9	3	0.043666666666666666	0.029	0.026274195198584736	0.0285	0.0515
Sel/DFE2	1000	10	3	0.052	0.043	0.02762245463386627	0.0365	0.063
Sel/DFE2	1000	11	3	0.04733333333333333	0.049	0.013576941236277533	0.041	0.0545
Sel/DFE2	1000	12	7	0.05385714285714285	0.04	0.041730997956868826	0.028499999999999998	0.056999999999999995
Sel/DFE2	1000	13	5	0.0678	0.031	0.07244101048439344	0.029	0.054
Sel/DFE2	1000	14	4	0.21775	0.2185	0.1892694287693252	0.057999999999999996	0.37825
Sel/DFE2	1000	15	7	0.11557142857142857	0.12	0.08721020036451613	0.05	0.125
Sel/DFE2	1000	16	4	0.07100000000000001	0.0465	0.06571149062378664	0.028000000000000004	0.0895
Sel/DFE2	1000	17	7	0.19757142857142856	0.103	0.18587976144348184	0.042000000000000016	0.36050000000000004
Sel/DFE2	1000	18	6	0.15816666666666668	0.1255	0.11711091608670246	0.06975	0.24874999999999997
Sel/DFE2	1000	19	3	0.09766666666666667	0.06	0.09619944559784807	0.043	0.1335
Sel/DFE2	1000	20	7	0.10828571428571428	0.042	0.12485820529132809	0.035500000000000004	0.124
Sel/DFE2	1000	21	3	0.168	0.086	0.19443250757010774	0.056999999999999995	0.238
Sel/DFE2	1000	22	6	0.053	0.034	0.05354997665732451	0.02925	0.035
Sel/DFE2	1000	23	2	0.3235	0.3235	0.040305086527633205	0.30925	0.33775
Sel/DFE2	1000	24	3	0.07833333333333334	0.069	0.01973153144926499	0.067	0.085
Sel/DFE2	1000	25	10	0.1217	0.062	0.115438343331456	0.04875	0.16875
Sel/DFE2	1000	26	6	0.08716666666666667	0.0465	0.1095324913743254	0.040999999999999995	0.052000000000000005
Sel/DFE2	1000	27	6	0.176	0.173	0.12844765470805608	0.06425	0.27649999999999997
Sel/DFE2	1000	28	7	0.15557142857142858	0.07	0.14835189824968778	0.0435	0.274
Sel/DFE2	1000	29	7	0.06428571428571428	0.052	0.054362101644786456	0.0345	0.0565
Sel/DFE2	1000	30	6	0.23650000000000002	0.20550000000000002	0.1708388129202495	0.08775	0.3945000000000001
Sel/DFE2	1000	31	4	0.15225	0.07999999999999999	0.15963787144659627	0.06849999999999999	0.16375
Sel/DFE2	1000	32	2	0.048	0.048	0.014142135623730954	0.043	0.053000000000000005
Sel/DFE2	1000	33	2	0.083	0.083	0.07212489168102786	0.0575	0.10850000000000001
Sel/DFE2	1000	34	5	0.1948	0.045	0.2181449059684869	0.039	0.385
Sel/DFE2	1000	35	2	0.0465	0.0465	0.024748737341529162	0.037750000000000006	0.05525
Sel/DFE2	1000	36	9	0.09222222222222222	0.037	0.08154872435816789	0.033	0.123
Sel/DFE2	1000	37	7	0.07585714285714286	0.055	0.055843318225873635	0.0405	0.09949999999999999
Sel/DFE2	1000	38	6	0.06366666666666666	0.053	0.035006666031866945	0.04325	0.077
Sel/DFE2	1000	39	3	0.059666666666666666	0.054	0.015307950004273378	0.051000000000000004	0.0655
Sel/DFE2	1000	40	10	0.0682	0.036	0.09719945130160629	0.033	0.04525
Sel/DFE2	1000	41	4	0.17300000000000001	0.18200000000000002	0.12870379429786313	0.07275	0.28225
Sel/DFE2	1000	42	7	0.13857142857142857	0.051	0.13863724504723005	0.036500000000000005	0.2175
Sel/DFE2	1000	43	5	0.148	0.081	0.19067511636288567	0.039	0.109
Sel/DFE2	1000	44	8	0.053	0.0475	0.026408872967784356	0.0325	0.06525
Sel/DFE2	1000	45	4	0.0845	0.0615	0.05754128952326321	0.056249999999999994	0.08975
Sel/DFE2	1000	46	4	0.188	0.10600000000000001	0.2024401146018249	0.08625000000000001	0.20775
Sel/DFE2	1000	47	3	0.06933333333333333	0.051	0.03888873015840622	0.047	0.0825
Sel/DFE2	1000	48	5	0.0626	0.069	0.0247244817943673	0.047	0.083
Sel/DFE2	1000	49	4	0.0695	0.0685	0.04563989482897611	0.03	0.108
Sel/DFE2	1000	50	4	0.136	0.0385	0.20139347887489636	0.034249999999999996	0.14024999999999999
Sel/DFE2	1000	51	4	0.11775	0.089	0.08775486691156603	0.0545	0.15225
Sel/DFE2	1000	52	6	0.07216666666666667	0.0445	0.06516261709497762	0.03325	0.07675
Sel/DFE2	1000	53	1	0.14700000000000002	0.14700000000000002	NA	0.14700000000000002	0.14700000000000002
Sel/DFE2	1000	54	4	0.0535	0.057999999999999996	0.011210114480533492	0.051250000000000004	0.06025
Sel/DFE2	1000	55	6	0.13883333333333334	0.0405	0.1776563161462791	0.0305	0.18175000000000002
Sel/DFE2	1000	56	6	0.129	0.1265	0.0689231456043614	0.07524999999999998	0.16875
Sel/DFE2	1000	57	7	0.11014285714285714	0.055	0.11496583343386355	0.039	0.1295
Sel/DFE2	1000	58	3	0.09766666666666665	0.043	0.10080839912097271	0.03949999999999999	0.12849999999999998
Sel/DFE2	1000	59	4	0.0755	0.08549999999999999	0.03090307428072489	0.067	0.094
Sel/DFE2	1000	60	11	0.08654545454545455	0.046	0.07163569450541209	0.032	0.14900000000000002
Sel/DFE2	1000	61	3	0.07533333333333334	0.071	0.03768730997740929	0.055499999999999994	0.093
Sel/DFE2	1000	62	4	0.13025	0.091	0.12901517998540585	0.037	0.18424999999999997
Sel/DFE2	1000	63	9	0.09177777777777778	0.059	0.10341032078300716	0.038000000000000034	0.088
Sel/DFE2	1000	64	6	0.2055	0.1365	0.18609862976389696	0.06725	0.3235
Sel/DFE2	1000	65	7	0.041428571428571426	0.036	0.012699831269970254	0.033	0.048
Sel/DFE2	1000	66	3	0.2026666666666667	0.273	0.12705248259413643	0.1645	0.276
Sel/DFE2	1000	67	7	0.06642857142857143	0.07	0.03474601724350165	0.0395	0.077
Sel/DFE2	1000	68	3	0.17533333333333334	0.033	0.2465285649439702	0.033	0.2465
Sel/DFE2	1000	69	10	0.0641	0.0415	0.05354842045600723	0.029	0.075
Sel/DFE2	1000	70	5	0.039400000000000004	0.029	0.017615334229017628	0.028	0.045
Sel/DFE2	1000	71	5	0.10700000000000001	0.043	0.09974216761229927	0.041	0.17700000000000005
Sel/DFE2	1000	72	8	0.08524999999999999	0.047	0.076127243105587	0.025750000000000002	0.1415
Sel/DFE2	1000	73	2	0.048	0.048	0.008485281374238568	0.045	0.051000000000000004
Sel/DFE2	1000	74	3	0.10366666666666666	0.053	0.08949487881065224	0.052	0.13
Sel/DFE2	1000	75	1	0.04	0.04	NA	0.04	0.04
Sel/DFE2	1000	76	4	0.07525	0.077	0.05175181156249509	0.03225	0.12
Sel/DFE2	1000	77	5	0.046	0.033	0.024494897427831782	0.027	0.069
Sel/DFE2	1000	78	10	0.0485	0.03950000000000002	0.027212129648375556	0.028000000000000004	0.05375
Sel/DFE2	1000	79	4	0.10675	0.1245	0.049005952019457115	0.0965	0.13475
Sel/DFE2	1000	80	5	0.0764	0.045	0.07828345930016123	0.034	0.064
Sel/DFE2	1000	81	2	0.22700000000000004	0.22700000000000004	0.2588010819142764	0.1355	0.3185
Sel/DFE2	1000	82	9	0.083	0.04	0.08990967689854079	0.03	0.079
Sel/DFE2	1000	83	3	0.033	0.029	0.01058300524425836	0.027000000000000003	0.037
Sel/DFE2	1000	84	7	0.06714285714285714	0.046	0.042943484455070215	0.041	0.07550000000000001
Sel/DFE2	1000	85	5	0.1488	0.141	0.13866217941457576	0.043	0.159
Sel/DFE2	1000	86	4	0.08275	0.064	0.05770254182731757	0.05625	0.0905
Sel/DFE2	1000	87	3	0.07833333333333332	0.05	0.05704676444228308	0.0455	0.097
Sel/DFE2	1000	88	5	0.057	0.03	0.05627166249543371	0.028	0.043
Sel/DFE2	1000	89	3	0.05433333333333333	0.062	0.024419937209856482	0.0445	0.068
Sel/DFE2	1000	90	4	0.19924999999999998	0.20049999999999998	0.1843915670522923	0.0465	0.35325
Sel/DFE2	1000	91	6	0.09366666666666666	0.052000000000000005	0.08816045976891604	0.0335	0.138
Sel/DFE2	1000	92	5	0.09280000000000001	0.05	0.09276691220472956	0.049	0.078
Sel/DFE2	1000	93	4	0.0995	0.0665	0.08751571287488893	0.044750000000000005	0.12125
Sel/DFE2	1000	94	6	0.13516666666666668	0.078	0.16160868376008344	0.053750000000000006	0.10225000000000001
Sel/DFE2	1000	95	5	0.061000000000000006	0.039	0.0600041665220008	0.03	0.039
Sel/DFE2	1000	96	3	0.07	0.033	0.0702353187506115	0.029500000000000012	0.092
Sel/DFE2	1000	97	8	0.104125	0.08249999999999999	0.09219457297321945	0.03825	0.12075
Sel/DFE2	1000	98	5	0.0838	0.066	0.048427265047698086	0.062	0.084
Sel/DFE2	1000	99	6	0.06866666666666667	0.047	0.05852065162544473	0.041999999999999996	0.05500000000000001
Sel/DFE2	1000	100	7	0.061142857142857145	0.038	0.057388815900628165	0.038	0.0445
